    56.9333     2.8220    -0.0931     0.0345   285.1248    23.7817    -0.1141   -94.9377     0.0012    60.3316  1017.8991     3.3271     5.0473     4.9348
    57.1833     3.1400    -0.0988     0.0396   285.1587    23.8219    -0.1299  -128.7714     0.0013    72.5964  1017.9245     4.0035     5.0817     4.8900
    57.4333     3.3609    -0.0966     0.0437   285.1861    23.8538    -0.1416  -129.2685     0.0014    80.5687  1017.9446     4.4433     5.1143     4.8462
    57.6833     3.5316    -0.0947     0.0479   285.2081    23.8788    -0.1502  -129.6839     0.0014    88.1576  1017.9602     4.8619     5.1506     4.7984
    57.9333     3.7271    -0.0930     0.0523   285.2286    23.9034    -0.1547  -130.2158     0.0014    95.2682  1017.9757     5.2542     5.1908     4.7464
    58.1833     3.8758    -0.0998     0.0576   285.2463    23.9269    -0.1602  -154.1175     0.0015   114.6728  1017.9909     6.3245     5.2306     4.6943
    58.4333     4.0214    -0.1101     0.0636   285.2652    23.9531    -0.1659  -156.8182     0.0016   120.9848  1018.0079     6.6727     5.2714     4.6409
    58.6833     4.2507    -0.1213     0.0700   285.2845    23.9825    -0.1715  -159.5794     0.0017   126.5013  1018.0274     6.9771     5.3102     4.5887
    58.9333     4.3955    -0.1331     0.0769   285.3024    24.0108    -0.1777  -162.3034     0.0018   131.1584  1018.0462     7.2341     5.3462     4.5385
    59.1833     4.4668    -0.1200     0.0656   285.3164    24.0371    -0.1766  -174.6132     0.0017   134.9016  1018.0642     7.4407     5.3833     4.4870
    59.4333     4.5747    -0.1002     0.0500   285.3297    24.0605    -0.1693  -169.2969     0.0015   137.6869  1018.0800     7.5945     5.4219     4.4338
    59.6833     4.7020    -0.0831     0.0370   285.3416    24.0793    -0.1586  -164.0086     0.0013   139.4816  1018.0925     7.6936     5.4631     4.3781
    59.9333     4.7591    -0.0685     0.0262   285.3516    24.0918    -0.1460  -158.8036     0.0011   140.2643  1018.1005     7.7368     5.5084     4.3187
